case_id,region,event_id,start_hour_idx,end_hour_idx,duration_h,n_hours_above_eps,weather_year,calendar_year,month,season,start_hour_local,start_hour_et_fixed,total_eue_mwh,peak_eue_mwh,dr_energy_mwh,dr_shortfall_mwh,max_concurrent_regions,is_multiregion
baseline,p99,baseline|p99|2,5658,5658,1,1,2007,2007,8,summer,13,13,1.126,1.126,0.0,0.0,1,False
baseline,p99,baseline|p99|3,12618,12619,2,2,2008,2008,6,summer,13,13,0.5700000000000001,0.293,0.0,0.0,1,False
baseline,p99,baseline|p99|4,17885,17887,3,3,2009,2009,1,winter,0,0,660.037,637.831,0.0,0.0,6,True
baseline,p99,baseline|p99|5,17897,17911,15,14,2009,2009,1,winter,12,12,5021.5289999999995,1837.965,0.0,0.0,9,True
baseline,p99,baseline|p99|6,22842,22842,1,1,2009,2009,8,summer,13,13,1.334,1.334,0.0,0.0,1,False
baseline,p99,baseline|p99|7,30762,30763,2,2,2010,2010,7,summer,13,13,1.4609999999999999,1.085,0.0,0.0,1,False
baseline,p99,baseline|p99|8,35597,35598,2,2,2011,2011,1,winter,0,0,11.938,11.364,0.0,0.0,3,True
baseline,p99,baseline|p99|9,39882,39883,2,2,2011,2011,7,summer,13,13,9.705,7.557,0.0,0.0,1,False
baseline,p99,baseline|p99|10,39906,39907,2,2,2011,2011,7,summer,13,13,1.258,0.734,0.0,0.0,1,False
baseline,p99,baseline|p99|11,40050,40050,1,1,2011,2011,7,summer,13,13,0.852,0.852,0.0,0.0,1,False
baseline,p99,baseline|p99|12,40074,40075,2,2,2011,2011,7,summer,13,13,14.329,14.102,0.0,0.0,1,False
baseline,p99,baseline|p99|13,48282,48283,2,2,2012,2012,7,summer,13,13,19.055,16.349,0.0,0.0,1,False
baseline,p99,baseline|p99|14,48306,48307,2,2,2012,2012,7,summer,13,13,13.421999999999999,12.168,0.0,0.0,1,False
baseline,p99,baseline|p99|15,48571,48571,1,1,2012,2012,7,summer,14,14,0.104,0.104,0.0,0.0,1,False
baseline,p99,baseline|p99|16,57282,57282,1,1,2013,2013,7,summer,13,13,0.747,0.747,0.0,0.0,1,False
baseline,p99,baseline|p99|17,57306,57306,1,1,2013,2013,7,summer,13,13,1.178,1.178,0.0,0.0,2,True
baseline,p99,baseline|p99|18,57330,57330,1,1,2013,2013,7,summer,13,13,0.295,0.295,0.0,0.0,1,False
baseline,p99,baseline|p99|19,66306,66306,1,1,2016,2014,7,summer,13,13,1.119,1.119,0.0,0.0,1,False
baseline,p99,baseline|p99|20,66330,66330,1,1,2016,2014,7,summer,13,13,0.129,0.129,0.0,0.0,1,False
baseline,p99,baseline|p99|21,70278,70278,1,1,2017,2015,1,winter,1,1,0.388,0.388,0.0,0.0,1,False
baseline,p99,baseline|p99|22,70291,70291,1,1,2017,2015,1,winter,14,14,0.933,0.933,0.0,0.0,2,True
baseline,p99,baseline|p99|23,78883,78886,4,4,2018,2015,12,winter,14,14,4.744,2.13,0.0,0.0,1,False
baseline,p99,baseline|p99|24,78893,78896,4,4,2018,2016,1,winter,0,0,431.18899999999996,316.7,0.0,0.0,2,True
baseline,p99,baseline|p99|25,78987,78991,5,5,2018,2016,1,winter,22,22,651.3420000000001,493.42,0.0,0.0,1,False
baseline,p99,baseline|p99|26,79003,79005,3,3,2018,2016,1,winter,14,14,1.7640000000000002,0.738,0.0,0.0,1,False
baseline,p99,baseline|p99|27,79009,79010,2,2,2018,2016,1,winter,20,20,1.582,0.9,0.0,0.0,1,False
baseline,p99,baseline|p99|28,79014,79014,1,1,2018,2016,1,winter,1,1,0.183,0.183,0.0,0.0,1,False
baseline,p99,baseline|p99|29,88317,88328,12,10,2019,2017,1,winter,16,16,2837.965,1927.124,0.0,0.0,10,True
baseline,p99,baseline|p99|30,88339,88343,5,4,2019,2017,1,winter,14,14,8.526,3.921,0.0,0.0,3,True
baseline,p99,baseline|p99|31,88351,88354,4,4,2019,2017,1,winter,2,2,15.880999999999998,6.911,0.0,0.0,5,True
baseline,p99,baseline|p99|32,101226,101226,1,1,2020,2018,7,summer,13,13,0.128,0.128,0.0,0.0,2,True
baseline,p99,baseline|p99|33,110754,110754,1,1,2021,2019,8,summer,13,13,0.684,0.684,0.0,0.0,1,False
baseline,p99,baseline|p99|34,110778,110780,3,3,2021,2019,8,summer,13,13,3.136,1.78,0.0,0.0,1,False
baseline,p99,baseline|p99|35,110802,110803,2,2,2021,2019,8,summer,13,13,1.9589999999999999,1.63,0.0,0.0,2,True
baseline,p99,baseline|p99|36,122447,122447,1,1,2022,2020,12,winter,18,18,0.287,0.287,0.0,0.0,2,True
baseline,p99,baseline|p99|37,122453,122454,2,2,2022,2020,12,winter,0,0,0.915,0.725,0.0,0.0,1,False
baseline,p99,baseline|p99|38,128562,128562,1,1,2023,2021,8,summer,13,13,0.47,0.47,0.0,0.0,1,False
baseline,p99,baseline|p99|39,128586,128587,2,2,2023,2021,9,fall,13,13,9.833,9.321,0.0,0.0,2,True
baseline,p99,baseline|p99|40,128609,128612,4,4,2023,2021,9,fall,12,12,18.631999999999998,15.546,0.0,0.0,2,True
baseline,p113,baseline|p113|0,17885,17887,3,3,2009,2009,1,winter,0,0,1018.8000000000001,895.234,0.0,0.0,6,True
baseline,p113,baseline|p113|1,17897,17911,15,13,2009,2009,1,winter,12,12,734.6389999999999,208.65,0.0,0.0,9,True
baseline,p113,baseline|p113|2,78895,78895,1,1,2018,2016,1,winter,2,2,0.422,0.422,0.0,0.0,2,True
baseline,p113,baseline|p113|3,88322,88327,6,6,2019,2017,1,winter,21,21,465.71299999999997,401.176,0.0,0.0,10,True
baseline,p113,baseline|p113|4,122445,122447,3,3,2022,2020,12,winter,16,16,1.322,0.932,0.0,0.0,2,True
baseline,p118,baseline|p118|0,17885,17887,3,3,2009,2009,1,winter,0,0,334.236,328.757,0.0,0.0,6,True
baseline,p118,baseline|p118|1,17897,17902,6,6,2009,2009,1,winter,12,12,208.696,82.866,0.0,0.0,5,True
baseline,p118,baseline|p118|2,17905,17911,7,6,2009,2009,1,winter,20,20,102.017,49.312,0.0,0.0,9,True
baseline,p118,baseline|p118|3,88324,88327,4,4,2019,2017,1,winter,23,23,125.72200000000001,94.947,0.0,0.0,10,True
baseline,p118,baseline|p118|4,122445,122446,2,2,2022,2020,12,winter,16,16,0.248,0.136,0.0,0.0,2,True
baseline,p111,baseline|p111|0,17886,17886,1,1,2009,2009,1,winter,1,1,0.983,0.983,0.0,0.0,6,True
baseline,p111,baseline|p111|1,17897,17901,5,5,2009,2009,1,winter,12,12,12.12,6.165,0.0,0.0,5,True
baseline,p111,baseline|p111|2,17910,17911,2,2,2009,2009,1,winter,1,1,3.1310000000000002,2.563,0.0,0.0,9,True
baseline,p111,baseline|p111|3,88326,88327,2,2,2019,2017,1,winter,1,1,75.784,71.756,0.0,0.0,10,True
baseline,p114,baseline|p114|0,17886,17887,2,2,2009,2009,1,winter,1,1,13.904,11.861,0.0,0.0,6,True
baseline,p114,baseline|p114|1,88327,88327,1,1,2019,2017,1,winter,2,2,1.697,1.697,0.0,0.0,10,True
baseline,p126,baseline|p126|0,17886,17886,1,1,2009,2009,1,winter,1,1,1.887,1.887,0.0,0.0,6,True
baseline,p126,baseline|p126|1,17897,17901,5,5,2009,2009,1,winter,12,12,17.293,13.407,0.0,0.0,5,True
baseline,p126,baseline|p126|2,17909,17911,3,3,2009,2009,1,winter,0,0,91.72200000000001,52.97,0.0,0.0,9,True
baseline,p126,baseline|p126|3,35598,35598,1,1,2011,2011,1,winter,1,1,0.144,0.144,0.0,0.0,3,True
baseline,p126,baseline|p126|4,66785,66786,2,2,2016,2014,8,summer,12,12,2.6910000000000003,2.119,0.0,0.0,1,False
baseline,p126,baseline|p126|5,74874,74874,1,1,2017,2015,7,summer,13,13,0.561,0.561,0.0,0.0,1,False
baseline,p126,baseline|p126|6,74921,74922,2,2,2017,2015,7,summer,12,12,1.299,0.784,0.0,0.0,1,False
baseline,p126,baseline|p126|7,84761,84761,1,1,2018,2016,9,fall,12,12,0.308,0.308,0.0,0.0,2,True
baseline,p126,baseline|p126|8,84809,84809,1,1,2018,2016,9,fall,12,12,8.402,8.402,0.0,0.0,2,True
baseline,p126,baseline|p126|9,88326,88327,2,2,2019,2017,1,winter,1,1,176.764,173.681,0.0,0.0,10,True
baseline,p126,baseline|p126|10,88340,88343,4,3,2019,2017,1,winter,15,15,4.183,2.998,0.0,0.0,3,True
baseline,p126,baseline|p126|11,88351,88354,4,4,2019,2017,1,winter,2,2,4.4479999999999995,1.785,0.0,0.0,5,True
baseline,p126,baseline|p126|12,88363,88363,1,1,2019,2017,1,winter,14,14,0.191,0.191,0.0,0.0,1,False
baseline,p126,baseline|p126|13,101201,101205,5,5,2020,2018,7,summer,12,12,42.928000000000004,33.335,0.0,0.0,1,False
baseline,p126,baseline|p126|14,101225,101229,5,5,2020,2018,7,summer,12,12,41.989999999999995,33.75,0.0,0.0,2,True
baseline,p126,baseline|p126|15,101248,101249,2,2,2020,2018,7,summer,11,11,2.585,2.323,0.0,0.0,1,False
baseline,p126,baseline|p126|16,101394,101394,1,1,2020,2018,7,summer,13,13,1.667,1.667,0.0,0.0,1,False
baseline,p126,baseline|p126|17,110513,110514,2,2,2021,2019,8,summer,12,12,10.353,7.236,0.0,0.0,1,False
baseline,p126,baseline|p126|18,110801,110802,2,2,2021,2019,8,summer,12,12,1.956,1.198,0.0,0.0,2,True
baseline,p126,baseline|p126|19,110825,110828,4,4,2021,2019,8,summer,12,12,7.373,4.78,0.0,0.0,1,False
baseline,p126,baseline|p126|20,110846,110850,5,4,2021,2019,8,summer,9,9,2.474,1.04,0.0,0.0,1,False
baseline,p126,baseline|p126|21,127122,127122,1,1,2023,2021,7,summer,13,13,0.443,0.443,0.0,0.0,1,False
baseline,p126,baseline|p126|22,127649,127650,2,2,2023,2021,7,summer,12,12,1.49,1.31,0.0,0.0,1,False
baseline,p126,baseline|p126|23,128584,128588,5,5,2023,2021,9,fall,11,11,35.205,24.888,0.0,0.0,2,True
baseline,p126,baseline|p126|24,128609,128612,4,4,2023,2021,9,fall,12,12,208.79399999999998,168.819,0.0,0.0,2,True
baseline,p100,baseline|p100|0,17910,17911,2,2,2009,2009,1,winter,1,1,0.6890000000000001,0.429,0.0,0.0,9,True
baseline,p100,baseline|p100|1,88326,88327,2,2,2019,2017,1,winter,1,1,2.129,1.561,0.0,0.0,10,True
baseline,p117,baseline|p117|0,17910,17911,2,2,2009,2009,1,winter,1,1,1.163,0.886,0.0,0.0,9,True
baseline,p123,baseline|p123|0,17910,17910,1,1,2009,2009,1,winter,1,1,0.391,0.391,0.0,0.0,9,True
baseline,p123,baseline|p123|1,88326,88327,2,2,2019,2017,1,winter,1,1,32.133,29.683,0.0,0.0,10,True
baseline,p123,baseline|p123|2,88352,88353,2,2,2019,2017,1,winter,3,3,2.662,1.393,0.0,0.0,5,True
baseline,p125,baseline|p125|0,17910,17911,2,2,2009,2009,1,winter,1,1,0.601,0.491,0.0,0.0,9,True
baseline,p125,baseline|p125|1,35598,35598,1,1,2011,2011,1,winter,1,1,1.228,1.228,0.0,0.0,3,True
baseline,p125,baseline|p125|2,88325,88327,3,3,2019,2017,1,winter,0,0,37.7,18.368,0.0,0.0,10,True
baseline,p125,baseline|p125|3,88339,88342,4,4,2019,2017,1,winter,14,14,9.129,4.135,0.0,0.0,3,True
baseline,p125,baseline|p125|4,88351,88354,4,4,2019,2017,1,winter,2,2,3.016,1.386,0.0,0.0,5,True
baseline,p112,baseline|p112|0,88326,88327,2,2,2019,2017,1,winter,1,1,2.283,1.695,0.0,0.0,10,True
baseline_with_load_added,p124,baseline_with_load_added|p124|0,54,55,2,2,2007,2007,1,winter,1,1,4.31,3.291,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|1,497,509,13,13,2007,2007,1,winter,12,12,247.762,40.046,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|2,763,763,1,1,2007,2007,2,winter,14,14,2.126,2.126,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|3,783,783,1,1,2007,2007,2,winter,10,10,0.264,0.264,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|4,1025,1030,6,6,2007,2007,2,winter,12,12,29.873000000000005,10.076,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|5,1332,1332,1,1,2007,2007,2,winter,7,7,0.564,0.564,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|6,1374,1375,2,2,2007,2007,2,winter,1,1,1.147,0.63,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|7,1385,1392,8,8,2007,2007,2,winter,12,12,18.346,4.68,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|8,1413,1421,9,9,2007,2007,2,winter,16,16,27.627,6.297,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|9,1566,1568,3,3,2007,2007,3,spring,1,1,6.5649999999999995,4.387,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|10,1573,1573,1,1,2007,2007,3,spring,8,8,0.255,0.255,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|11,3883,3887,5,5,2007,2007,6,summer,14,14,18.137,6.131,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|12,4102,4103,2,2,2007,2007,6,summer,17,17,0.519,0.348,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|13,4322,4325,4,4,2007,2007,6,summer,21,21,2.276,0.94,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|14,4341,4347,7,7,2007,2007,6,summer,16,16,10.508999999999999,5.16,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|15,4391,4404,14,13,2007,2007,7,summer,18,18,19.262000000000004,5.142,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|16,4969,4980,12,12,2007,2007,7,summer,20,20,31.74,7.592,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|17,5107,5126,20,20,2007,2007,8,summer,14,14,153.983,27.599,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|18,5372,5373,2,2,2007,2007,8,summer,15,15,1.085,0.708,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|19,5422,5427,6,6,2007,2007,8,summer,17,17,12.419,3.709,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|20,5518,5521,4,4,2007,2007,8,summer,17,17,8.407,3.128,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|21,5644,5655,12,12,2007,2007,8,summer,23,23,22.873999999999995,4.92,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|22,5710,5716,7,7,2007,2007,8,summer,17,17,35.804,8.918,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|23,5881,5885,5,5,2007,2007,9,fall,20,20,6.359,3.4,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|24,5925,5940,16,16,2007,2007,9,fall,16,16,73.854,13.594,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|25,6329,6332,4,4,2007,2007,9,fall,12,12,2.168,0.829,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|26,6409,6414,6,6,2007,2007,9,fall,20,20,10.112,5.316,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|27,6615,6618,4,3,2007,2007,10,fall,10,10,0.6689999999999999,0.412,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|28,6621,6630,10,10,2007,2007,10,fall,16,16,15.622,5.126,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|29,6694,6695,2,2,2007,2007,10,fall,17,17,0.531,0.396,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|30,6908,6909,2,2,2007,2007,10,fall,15,15,0.638,0.33,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|31,6915,6919,5,5,2007,2007,10,fall,22,22,1.5159999999999998,0.425,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|32,6922,6923,2,2,2007,2007,10,fall,5,5,0.257,0.136,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|33,6926,6928,3,3,2007,2007,10,fall,9,9,0.8959999999999999,0.353,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|34,7269,7278,10,10,2007,2007,10,fall,16,16,47.299,10.564,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|35,7291,7297,7,7,2007,2007,10,fall,14,14,1.6349999999999998,0.314,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|36,7508,7509,2,2,2007,2007,11,fall,15,15,0.665,0.476,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|37,7560,7567,8,8,2007,2007,11,fall,19,19,16.192,5.291,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|38,7868,7888,21,21,2007,2007,11,fall,15,15,267.19199999999995,24.285,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|39,8012,8012,1,1,2007,2007,11,fall,15,15,0.486,0.486,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|40,8160,8169,10,10,2007,2007,12,winter,19,19,308.08899999999994,63.34,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|41,8443,8449,7,7,2007,2007,12,winter,14,14,63.411,13.681,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|42,9259,9265,7,7,2008,2008,1,winter,14,14,198.497,60.76,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|43,9309,9312,4,4,2008,2008,1,winter,16,16,7.657,2.81,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|44,9382,9382,1,1,2008,2008,1,winter,17,17,0.671,0.671,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|45,10041,10044,4,4,2008,2008,2,winter,4,4,7.198,3.578,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|46,10077,10081,5,5,2008,2008,2,winter,16,16,18.687,6.203,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|47,10086,10086,1,1,2008,2008,2,winter,1,1,0.226,0.226,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|48,10098,10103,6,6,2008,2008,2,winter,13,13,4.209,1.136,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|49,10247,10249,3,3,2008,2008,3,spring,18,18,2.602,1.33,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|50,11164,11167,4,4,2008,2008,4,spring,23,23,0.9369999999999999,0.483,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|51,11497,11501,5,5,2008,2008,4,spring,20,20,5.952,2.716,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|52,11518,11519,2,2,2008,2008,4,spring,17,17,0.632,0.371,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|53,12455,12457,3,3,2008,2008,6,summer,18,18,2.016,0.766,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|54,12676,12677,2,2,2008,2008,6,summer,23,23,1.4529999999999998,0.855,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|55,13363,13396,34,33,2008,2008,7,summer,14,14,363.523,31.596,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|56,13466,13468,3,3,2008,2008,7,summer,21,21,4.743,1.966,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|57,13530,13547,18,18,2008,2008,7,summer,13,13,117.54400000000001,15.467,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|58,13698,13703,6,6,2008,2008,7,summer,13,13,19.078,6.566,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|59,13725,13733,9,9,2008,2008,7,summer,16,16,43.222,8.126,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|60,13739,13740,2,2,2008,2008,7,summer,6,6,0.664,0.504,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|61,13794,13801,8,8,2008,2008,7,summer,13,13,52.291,14.77,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|62,13981,13987,7,7,2008,2008,8,summer,8,8,65.281,18.947,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|63,14638,14643,6,6,2008,2008,9,fall,17,17,11.45,4.447,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|64,14661,14665,5,5,2008,2008,9,fall,16,16,13.687000000000001,5.351,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|65,14781,14798,18,18,2008,2008,9,fall,16,16,66.71499999999997,12.383,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|66,15309,15323,15,15,2008,2008,9,fall,16,16,39.867,7.462,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|67,15412,15414,3,3,2008,2008,10,fall,23,23,0.804,0.444,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|68,15426,15436,11,11,2008,2008,10,fall,13,13,1.916,0.247,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|69,15506,15511,6,6,2008,2008,10,fall,21,21,14.698,5.026,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|70,15515,15515,1,1,2008,2008,10,fall,6,6,0.11,0.11,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|71,15691,15693,3,3,2008,2008,10,fall,14,14,2.977,1.313,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|72,16936,16940,5,5,2008,2008,12,winter,11,11,2.8819999999999997,1.126,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|73,16986,16989,4,4,2008,2008,12,winter,13,13,63.141000000000005,22.69,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|74,17112,17119,8,8,2008,2008,12,winter,19,19,55.354,13.305,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|75,17229,17237,9,9,2008,2008,12,winter,16,16,28.941000000000003,7.051,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|76,17344,17345,2,2,2008,2008,12,winter,11,11,3.865,2.182,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|77,17806,17810,5,5,2009,2009,1,winter,17,17,33.147000000000006,12.425,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|78,17921,17921,1,1,2009,2009,1,winter,12,12,2.775,2.775,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|79,18215,18225,11,11,2009,2009,1,winter,18,18,208.78100000000003,50.957,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|80,18594,18595,2,2,2009,2009,2,winter,13,13,0.6559999999999999,0.413,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|81,18669,18672,4,4,2009,2009,2,winter,16,16,9.499,4.564,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|82,19036,19039,4,4,2009,2009,3,spring,23,23,26.439,13.506,0.0,0.0,2,True
baseline_with_load_added,p124,baseline_with_load_added|p124|83,19290,19290,1,1,2009,2009,3,spring,13,13,0.259,0.259,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|84,19446,19446,1,1,2009,2009,3,spring,1,1,0.229,0.229,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|85,20692,20693,2,2,2009,2009,5,spring,23,23,0.6479999999999999,0.35,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|86,21287,21298,12,12,2009,2009,6,summer,18,18,11.389,1.853,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|87,21444,21450,7,7,2009,2009,6,summer,7,7,18.682000000000002,7.309,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|88,21453,21458,6,6,2009,2009,6,summer,16,16,23.255,5.515,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|89,21483,21486,4,4,2009,2009,6,summer,22,22,3.435,1.234,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|90,21668,21674,7,7,2009,2009,6,summer,15,15,37.459,8.877,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|91,21691,21695,5,5,2009,2009,6,summer,14,14,21.955,9.532,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|92,21713,21715,3,3,2009,2009,6,summer,12,12,10.573,5.339,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|93,21790,21790,1,1,2009,2009,6,summer,17,17,0.544,0.544,0.0,0.0,1,False
baseline_with_load_added,p124,baseline_with_load_added|p124|94,22006,22013,8,8,2009,2009,7,summer,17,17,28.344,6.803,0.0,0.0,1,False
